50000144010144000000500340U0000MERMELADA ARANDANO       000000000060000000000084236741010000
50000145010145000000500530U0000MELOCOTON ALMIBAR        000000000060000000000084111872545600
50000146010146000000500645U0000PERA ALMIBAR             000000000060000000000084111872528800
50000147010147000000500220U0000HELIOS                   000000000060000000000084100950072400
50000148010148000000500165U0000HELIOS FRITO             000000000060000000000084100950070100
50000149010149000000500200U0000TOMATE FRITO             000000000060000000000084370060982200
50000150010150000000500175U0000TOMATE ECOLOGICO         000000000060000000000084236742000000
50000151010151000000500180U0000TOMATE ARTESANO          000000000060000000000084236740700100
50000152010152000000500340U0000PIMIENTOS CORGA          000000000060000000000084273526193100
50000153010153000000500435U0000PIMIENTOS CAMPANILLO     000000000060000000000084240982003100
50000154010154000000500455U0000PIMIENTOS LASA LATA      000000000060000000000084212519162700
50000155010155000000500280U0000PIMIENTOS LASA PEQUENO   0000000000600000000000            00
50000156010156000000500220U0000PIMIENTO BUJANDA         000000000060000000000084265690035700
50000157010157000000500440U0000PIMIENTO CAYO            000000000060000000000084108500123000
50000158010158000000500300U0000PIMIENTO NAJERANO        0000000000600000000000            00
50000159010159000000500340U0000PIMIENTO IBSA            000000000060000000000084124640111500
50000160010160000000301290W0000HIRUGIARRA ADOBATUA      0000000000600000000000            00
50000161010161000000300980W0000PANCETA FRESKA           0000000000600000000000            00
50000162010162000000101150W0000PICADILLO                0000000000600000000000            00
50000163010163000000703200W0000CHIPIRONES TINTA         0000000000600000000000            00
50000164010164000000703200W0000CHIPIS TNTA              0000000000600000000000            00
50000165010165000000500790U0000HABITAS                  000000000060000000000084108246001000
50000166010166000000500190U0000MAYONESA                 000000000060000000000087201823822100
50000167010167000000500210U0000P.CHORICERO              000000000060000000000084132960799900
50000168010168000000500210U0000ACEITUNA BERNAL          000000000060000000000084283912016800
50000169010169000000500300U0000ACEITUNA CABILDO         000000000060000000000084205960300500
50000170010170000000500460U0000TXUMITXA                 000000000060000000000084275788090100
50000171010171000000500310U0000TXUMITXA PEQUENO         000000000060000000000084275788090200
50000172010172000000500190U0000AJONESA CHOVI            000000000060000000000084104220055000
50000173010173000000500285U0000CREMA VERDURAS           000000000060000000000084236741003600
